x,y
4007623.33883,20255556.8074
4011382.43916,20255556.8074
4015141.53949,20255556.8074
4018900.63983,20255556.8074
4022659.74016,20255556.8074
4026418.84049,20255556.8074
4030177.94082,20255556.8074
4033937.04115,20255556.8074
4037696.14149,20255556.8074
4041455.24182,20255556.8074
4045214.34215,20255556.8074
4048973.44248,20255556.8074
4052732.54281,20255556.8074
4056491.64315,20255556.8074
4060250.74348,20255556.8074
4064009.84381,20255556.8074
4067768.94414,20255556.8074
4071528.04448,20255556.8074
4075287.14481,20255556.8074
4079046.24514,20255556.8074
4082805.34547,20255556.8074
4086564.4458,20255556.8074
4090323.54614,20255556.8074
4094082.64647,20255556.8074
4097841.7468,20255556.8074
4101600.84713,20255556.8074
4105359.94747,20255556.8074
4109119.0478,20255556.8074
4112878.14813,20255556.8074
4116637.24846,20255556.8074
4120396.34879,20255556.8074
4124155.44913,20255556.8074
4127914.54946,20255556.8074
4131673.64979,20255556.8074
4135432.75012,20255556.8074
4139191.85045,20255556.8074
4142950.95079,20255556.8074
4146710.05112,20255556.8074
4150469.15145,20255556.8074
4154228.25178,20255556.8074
4157987.35212,20255556.8074
4161746.45245,20255556.8074
4165505.55278,20255556.8074
4169264.65311,20255556.8074
4173023.75344,20255556.8074
4176782.85378,20255556.8074
4180541.95411,20255556.8074
4184301.05444,20255556.8074
4188060.15477,20255556.8074
4191819.25511,20255556.8074
4195578.35544,20255556.8074
4199337.45577,20255556.8074
4203096.5561,20255556.8074
4206855.65643,20255556.8074
4210614.75677,20255556.8074
4214373.8571,20255556.8074
4218132.95743,20255556.8074
4221892.05776,20255556.8074
4225651.15809,20255556.8074
4229410.25843,20255556.8074
4233169.35876,20255556.8074
4236928.45909,20255556.8074
4240687.55942,20255556.8074
4244446.65976,20255556.8074
4248205.76009,20255556.8074
4251964.86042,20255556.8074
4255723.96075,20255556.8074
4259483.06108,20255556.8074
4263242.16142,20255556.8074
4267001.26175,20255556.8074
4270760.36208,20255556.8074
4274519.46241,20255556.8074
4278278.56275,20255556.8074
4282037.66308,20255556.8074
4285796.76341,20255556.8074
4289555.86374,20255556.8074
4293314.96407,20255556.8074
4297074.06441,20255556.8074
4300833.16474,20255556.8074
4304592.26507,20255556.8074
4308351.3654,20255556.8074
4312110.46573,20255556.8074
4315869.56607,20255556.8074
4319628.6664,20255556.8074
4323387.76673,20255556.8074
4327146.86706,20255556.8074
4330905.9674,20255556.8074
4334665.06773,20255556.8074
4338424.16806,20255556.8074
4342183.26839,20255556.8074
4345942.36872,20255556.8074
4349701.46906,20255556.8074
4353460.56939,20255556.8074
4357219.66972,20255556.8074
4360978.77005,20255556.8074
4364737.87039,20255556.8074
3981309.6365,20251797.7071
3985068.73684,20251797.7071
3988827.83717,20251797.7071
3992586.9375,20251797.7071
3996346.03783,20251797.7071
4000105.13816,20251797.7071
4003864.2385,20251797.7071
4007623.33883,20251797.7071
4011382.43916,20251797.7071
4015141.53949,20251797.7071
4018900.63983,20251797.7071
4022659.74016,20251797.7071
4026418.84049,20251797.7071
4030177.94082,20251797.7071
4033937.04115,20251797.7071
4037696.14149,20251797.7071
4041455.24182,20251797.7071
4045214.34215,20251797.7071
4048973.44248,20251797.7071
4052732.54281,20251797.7071
4056491.64315,20251797.7071
4060250.74348,20251797.7071
4064009.84381,20251797.7071
4067768.94414,20251797.7071
4071528.04448,20251797.7071
4075287.14481,20251797.7071
4079046.24514,20251797.7071
4082805.34547,20251797.7071
4086564.4458,20251797.7071
4090323.54614,20251797.7071
4094082.64647,20251797.7071
4097841.7468,20251797.7071
4101600.84713,20251797.7071
4105359.94747,20251797.7071
4109119.0478,20251797.7071
4112878.14813,20251797.7071
4116637.24846,20251797.7071
4120396.34879,20251797.7071
4124155.44913,20251797.7071
4127914.54946,20251797.7071
4131673.64979,20251797.7071
4135432.75012,20251797.7071
4139191.85045,20251797.7071
4142950.95079,20251797.7071
4146710.05112,20251797.7071
4150469.15145,20251797.7071
4154228.25178,20251797.7071
4157987.35212,20251797.7071
4161746.45245,20251797.7071
4165505.55278,20251797.7071
4169264.65311,20251797.7071
4173023.75344,20251797.7071
4176782.85378,20251797.7071
4180541.95411,20251797.7071
4184301.05444,20251797.7071
4188060.15477,20251797.7071
4191819.25511,20251797.7071
4195578.35544,20251797.7071
4199337.45577,20251797.7071
4203096.5561,20251797.7071
4206855.65643,20251797.7071
4210614.75677,20251797.7071
4214373.8571,20251797.7071
4218132.95743,20251797.7071
4221892.05776,20251797.7071
4225651.15809,20251797.7071
4229410.25843,20251797.7071
4233169.35876,20251797.7071
4236928.45909,20251797.7071
4240687.55942,20251797.7071
4244446.65976,20251797.7071
4248205.76009,20251797.7071
4251964.86042,20251797.7071
4255723.96075,20251797.7071
4259483.06108,20251797.7071
4263242.16142,20251797.7071
4267001.26175,20251797.7071
4270760.36208,20251797.7071
4274519.46241,20251797.7071
4278278.56275,20251797.7071
4282037.66308,20251797.7071
4285796.76341,20251797.7071
4289555.86374,20251797.7071
4293314.96407,20251797.7071
4297074.06441,20251797.7071
4300833.16474,20251797.7071
4304592.26507,20251797.7071
4308351.3654,20251797.7071
4312110.46573,20251797.7071
4315869.56607,20251797.7071
4319628.6664,20251797.7071
4323387.76673,20251797.7071
4327146.86706,20251797.7071
4330905.9674,20251797.7071
4334665.06773,20251797.7071
4338424.16806,20251797.7071
4342183.26839,20251797.7071
4345942.36872,20251797.7071
4349701.46906,20251797.7071
4353460.56939,20251797.7071
4357219.66972,20251797.7071
4360978.77005,20251797.7071
3981309.6365,20248038.6067
3985068.73684,20248038.6067
3988827.83717,20248038.6067
3992586.9375,20248038.6067
3996346.03783,20248038.6067
4000105.13816,20248038.6067
4003864.2385,20248038.6067
4007623.33883,20248038.6067
4011382.43916,20248038.6067
4015141.53949,20248038.6067
4018900.63983,20248038.6067
4022659.74016,20248038.6067
4026418.84049,20248038.6067
4030177.94082,20248038.6067
4033937.04115,20248038.6067
4037696.14149,20248038.6067
4041455.24182,20248038.6067
4045214.34215,20248038.6067
4048973.44248,20248038.6067
4052732.54281,20248038.6067
4056491.64315,20248038.6067
4060250.74348,20248038.6067
4064009.84381,20248038.6067
4067768.94414,20248038.6067
4071528.04448,20248038.6067
4075287.14481,20248038.6067
4079046.24514,20248038.6067
4082805.34547,20248038.6067
4086564.4458,20248038.6067
4090323.54614,20248038.6067
4094082.64647,20248038.6067
4097841.7468,20248038.6067
4101600.84713,20248038.6067
4105359.94747,20248038.6067
4109119.0478,20248038.6067
4112878.14813,20248038.6067
4116637.24846,20248038.6067
4120396.34879,20248038.6067
4124155.44913,20248038.6067
4127914.54946,20248038.6067
4131673.64979,20248038.6067
4135432.75012,20248038.6067
4139191.85045,20248038.6067
4142950.95079,20248038.6067
4146710.05112,20248038.6067
4150469.15145,20248038.6067
4154228.25178,20248038.6067
4157987.35212,20248038.6067
4161746.45245,20248038.6067
4165505.55278,20248038.6067
4169264.65311,20248038.6067
4173023.75344,20248038.6067
4176782.85378,20248038.6067
4180541.95411,20248038.6067
4184301.05444,20248038.6067
4188060.15477,20248038.6067
4191819.25511,20248038.6067
4195578.35544,20248038.6067
4199337.45577,20248038.6067
4203096.5561,20248038.6067
4206855.65643,20248038.6067
4210614.75677,20248038.6067
4214373.8571,20248038.6067
4218132.95743,20248038.6067
4221892.05776,20248038.6067
4225651.15809,20248038.6067
4229410.25843,20248038.6067
4233169.35876,20248038.6067
4236928.45909,20248038.6067
4240687.55942,20248038.6067
4244446.65976,20248038.6067
4248205.76009,20248038.6067
4251964.86042,20248038.6067
4255723.96075,20248038.6067
4259483.06108,20248038.6067
4263242.16142,20248038.6067
4267001.26175,20248038.6067
4270760.36208,20248038.6067
4274519.46241,20248038.6067
4278278.56275,20248038.6067
4282037.66308,20248038.6067
4285796.76341,20248038.6067
4289555.86374,20248038.6067
4293314.96407,20248038.6067
4297074.06441,20248038.6067
4300833.16474,20248038.6067
4304592.26507,20248038.6067
4308351.3654,20248038.6067
4312110.46573,20248038.6067
4315869.56607,20248038.6067
4319628.6664,20248038.6067
4323387.76673,20248038.6067
4327146.86706,20248038.6067
4330905.9674,20248038.6067
4334665.06773,20248038.6067
4338424.16806,20248038.6067
4342183.26839,20248038.6067
4345942.36872,20248038.6067
4349701.46906,20248038.6067
4353460.56939,20248038.6067
4357219.66972,20248038.6067
3981309.6365,20244279.5064
3985068.73684,20244279.5064
3988827.83717,20244279.5064
3992586.9375,20244279.5064
3996346.03783,20244279.5064
4000105.13816,20244279.5064
4003864.2385,20244279.5064
4007623.33883,20244279.5064
4011382.43916,20244279.5064
4015141.53949,20244279.5064
4018900.63983,20244279.5064
4022659.74016,20244279.5064
4026418.84049,20244279.5064
4030177.94082,20244279.5064
4033937.04115,20244279.5064
4037696.14149,20244279.5064
4041455.24182,20244279.5064
4045214.34215,20244279.5064
4048973.44248,20244279.5064
4052732.54281,20244279.5064
4056491.64315,20244279.5064
4060250.74348,20244279.5064
4064009.84381,20244279.5064
4067768.94414,20244279.5064
4071528.04448,20244279.5064
4075287.14481,20244279.5064
4079046.24514,20244279.5064
4082805.34547,20244279.5064
4086564.4458,20244279.5064
4090323.54614,20244279.5064
4094082.64647,20244279.5064
4097841.7468,20244279.5064
4101600.84713,20244279.5064
4105359.94747,20244279.5064
4109119.0478,20244279.5064
4112878.14813,20244279.5064
4116637.24846,20244279.5064
4120396.34879,20244279.5064
4124155.44913,20244279.5064
4127914.54946,20244279.5064
4131673.64979,20244279.5064
4135432.75012,20244279.5064
4139191.85045,20244279.5064
4142950.95079,20244279.5064
4146710.05112,20244279.5064
4150469.15145,20244279.5064
4154228.25178,20244279.5064
4157987.35212,20244279.5064
4161746.45245,20244279.5064
4165505.55278,20244279.5064
4169264.65311,20244279.5064
4173023.75344,20244279.5064
4176782.85378,20244279.5064
4180541.95411,20244279.5064
4184301.05444,20244279.5064
4188060.15477,20244279.5064
4191819.25511,20244279.5064
4195578.35544,20244279.5064
4199337.45577,20244279.5064
4203096.5561,20244279.5064
4206855.65643,20244279.5064
4210614.75677,20244279.5064
4214373.8571,20244279.5064
4218132.95743,20244279.5064
4221892.05776,20244279.5064
4225651.15809,20244279.5064
4229410.25843,20244279.5064
4233169.35876,20244279.5064
4236928.45909,20244279.5064
4240687.55942,20244279.5064
4244446.65976,20244279.5064
4248205.76009,20244279.5064
4251964.86042,20244279.5064
4255723.96075,20244279.5064
4259483.06108,20244279.5064
4263242.16142,20244279.5064
4267001.26175,20244279.5064
4270760.36208,20244279.5064
4274519.46241,20244279.5064
4278278.56275,20244279.5064
4282037.66308,20244279.5064
4285796.76341,20244279.5064
4289555.86374,20244279.5064
4293314.96407,20244279.5064
4297074.06441,20244279.5064
4300833.16474,20244279.5064
4304592.26507,20244279.5064
4308351.3654,20244279.5064
4312110.46573,20244279.5064
4315869.56607,20244279.5064
4319628.6664,20244279.5064
4323387.76673,20244279.5064
4327146.86706,20244279.5064
4330905.9674,20244279.5064
4334665.06773,20244279.5064
4338424.16806,20244279.5064
4342183.26839,20244279.5064
4345942.36872,20244279.5064
4349701.46906,20244279.5064
4353460.56939,20244279.5064
4357219.66972,20244279.5064
3981309.6365,20240520.4061
3985068.73684,20240520.4061
3988827.83717,20240520.4061
3992586.9375,20240520.4061
3996346.03783,20240520.4061
4000105.13816,20240520.4061
4003864.2385,20240520.4061
4007623.33883,20240520.4061
4011382.43916,20240520.4061
4015141.53949,20240520.4061
4018900.63983,20240520.4061
4022659.74016,20240520.4061
4026418.84049,20240520.4061
4030177.94082,20240520.4061
4033937.04115,20240520.4061
4037696.14149,20240520.4061
4041455.24182,20240520.4061
4045214.34215,20240520.4061
4048973.44248,20240520.4061
4052732.54281,20240520.4061
4056491.64315,20240520.4061
4060250.74348,20240520.4061
4064009.84381,20240520.4061
4067768.94414,20240520.4061
4071528.04448,20240520.4061
4075287.14481,20240520.4061
4079046.24514,20240520.4061
4082805.34547,20240520.4061
4086564.4458,20240520.4061
4090323.54614,20240520.4061
4094082.64647,20240520.4061
4097841.7468,20240520.4061
4101600.84713,20240520.4061
4105359.94747,20240520.4061
4109119.0478,20240520.4061
4112878.14813,20240520.4061
4116637.24846,20240520.4061
4120396.34879,20240520.4061
4124155.44913,20240520.4061
4127914.54946,20240520.4061
4131673.64979,20240520.4061
4135432.75012,20240520.4061
4139191.85045,20240520.4061
4142950.95079,20240520.4061
4146710.05112,20240520.4061
4150469.15145,20240520.4061
4154228.25178,20240520.4061
4157987.35212,20240520.4061
4161746.45245,20240520.4061
4165505.55278,20240520.4061
4169264.65311,20240520.4061
4173023.75344,20240520.4061
4176782.85378,20240520.4061
4180541.95411,20240520.4061
4184301.05444,20240520.4061
4188060.15477,20240520.4061
4191819.25511,20240520.4061
4195578.35544,20240520.4061
4199337.45577,20240520.4061
4203096.5561,20240520.4061
4206855.65643,20240520.4061
4210614.75677,20240520.4061
4214373.8571,20240520.4061
4218132.95743,20240520.4061
4221892.05776,20240520.4061
4225651.15809,20240520.4061
4229410.25843,20240520.4061
4233169.35876,20240520.4061
4236928.45909,20240520.4061
4240687.55942,20240520.4061
4244446.65976,20240520.4061
4248205.76009,20240520.4061
4251964.86042,20240520.4061
4255723.96075,20240520.4061
4259483.06108,20240520.4061
4263242.16142,20240520.4061
4267001.26175,20240520.4061
4270760.36208,20240520.4061
4274519.46241,20240520.4061
4278278.56275,20240520.4061
4282037.66308,20240520.4061
4285796.76341,20240520.4061
4289555.86374,20240520.4061
4293314.96407,20240520.4061
4297074.06441,20240520.4061
4300833.16474,20240520.4061
4304592.26507,20240520.4061
4308351.3654,20240520.4061
4312110.46573,20240520.4061
4315869.56607,20240520.4061
4319628.6664,20240520.4061
4323387.76673,20240520.4061
4327146.86706,20240520.4061
4330905.9674,20240520.4061
4334665.06773,20240520.4061
4338424.16806,20240520.4061
4342183.26839,20240520.4061
4345942.36872,20240520.4061
4349701.46906,20240520.4061
4353460.56939,20240520.4061
4357219.66972,20240520.4061
4376015.17138,20240520.4061
3981309.6365,20236761.3057
3985068.73684,20236761.3057
3988827.83717,20236761.3057
3992586.9375,20236761.3057
3996346.03783,20236761.3057
4000105.13816,20236761.3057
4003864.2385,20236761.3057
4007623.33883,20236761.3057
4011382.43916,20236761.3057
4015141.53949,20236761.3057
4018900.63983,20236761.3057
4022659.74016,20236761.3057
4026418.84049,20236761.3057
4030177.94082,20236761.3057
4033937.04115,20236761.3057
4037696.14149,20236761.3057
4041455.24182,20236761.3057
4045214.34215,20236761.3057
4048973.44248,20236761.3057
4052732.54281,20236761.3057
4056491.64315,20236761.3057
4060250.74348,20236761.3057
4064009.84381,20236761.3057
4067768.94414,20236761.3057
4071528.04448,20236761.3057
4075287.14481,20236761.3057
4079046.24514,20236761.3057
4082805.34547,20236761.3057
4086564.4458,20236761.3057
4090323.54614,20236761.3057
4094082.64647,20236761.3057
4097841.7468,20236761.3057
4101600.84713,20236761.3057
4105359.94747,20236761.3057
4109119.0478,20236761.3057
4112878.14813,20236761.3057
4116637.24846,20236761.3057
4120396.34879,20236761.3057
4124155.44913,20236761.3057
4127914.54946,20236761.3057
4131673.64979,20236761.3057
4135432.75012,20236761.3057
4139191.85045,20236761.3057
4142950.95079,20236761.3057
4146710.05112,20236761.3057
4150469.15145,20236761.3057
4154228.25178,20236761.3057
4157987.35212,20236761.3057
4161746.45245,20236761.3057
4165505.55278,20236761.3057
4169264.65311,20236761.3057
4173023.75344,20236761.3057
4176782.85378,20236761.3057
4180541.95411,20236761.3057
4184301.05444,20236761.3057
4188060.15477,20236761.3057
4191819.25511,20236761.3057
4195578.35544,20236761.3057
4199337.45577,20236761.3057
4203096.5561,20236761.3057
4206855.65643,20236761.3057
4210614.75677,20236761.3057
4214373.8571,20236761.3057
4218132.95743,20236761.3057
4221892.05776,20236761.3057
4225651.15809,20236761.3057
4229410.25843,20236761.3057
4233169.35876,20236761.3057
4236928.45909,20236761.3057
4240687.55942,20236761.3057
4244446.65976,20236761.3057
4248205.76009,20236761.3057
4251964.86042,20236761.3057
4255723.96075,20236761.3057
4259483.06108,20236761.3057
4263242.16142,20236761.3057
4267001.26175,20236761.3057
4270760.36208,20236761.3057
4274519.46241,20236761.3057
4278278.56275,20236761.3057
4282037.66308,20236761.3057
4285796.76341,20236761.3057
4289555.86374,20236761.3057
4293314.96407,20236761.3057
4297074.06441,20236761.3057
4300833.16474,20236761.3057
4304592.26507,20236761.3057
4308351.3654,20236761.3057
4312110.46573,20236761.3057
4315869.56607,20236761.3057
4319628.6664,20236761.3057
4323387.76673,20236761.3057
4327146.86706,20236761.3057
4330905.9674,20236761.3057
4334665.06773,20236761.3057
4338424.16806,20236761.3057
4342183.26839,20236761.3057
4345942.36872,20236761.3057
4349701.46906,20236761.3057
4353460.56939,20236761.3057
4357219.66972,20236761.3057
4360978.77005,20236761.3057
4364737.87039,20236761.3057
4368496.97072,20236761.3057
4372256.07105,20236761.3057
4376015.17138,20236761.3057
4379774.27171,20236761.3057
4383533.37205,20236761.3057
3981309.6365,20233002.2054
3985068.73684,20233002.2054
3988827.83717,20233002.2054
3992586.9375,20233002.2054
3996346.03783,20233002.2054
4000105.13816,20233002.2054
4003864.2385,20233002.2054
4007623.33883,20233002.2054
4011382.43916,20233002.2054
4015141.53949,20233002.2054
4018900.63983,20233002.2054
4022659.74016,20233002.2054
4026418.84049,20233002.2054
4030177.94082,20233002.2054
4033937.04115,20233002.2054
4037696.14149,20233002.2054
4041455.24182,20233002.2054
4045214.34215,20233002.2054
4048973.44248,20233002.2054
4052732.54281,20233002.2054
4056491.64315,20233002.2054
4060250.74348,20233002.2054
4064009.84381,20233002.2054
4067768.94414,20233002.2054
4071528.04448,20233002.2054
4075287.14481,20233002.2054
4079046.24514,20233002.2054
4082805.34547,20233002.2054
4086564.4458,20233002.2054
4090323.54614,20233002.2054
4094082.64647,20233002.2054
4097841.7468,20233002.2054
4101600.84713,20233002.2054
4105359.94747,20233002.2054
4109119.0478,20233002.2054
4112878.14813,20233002.2054
4116637.24846,20233002.2054
4120396.34879,20233002.2054
4124155.44913,20233002.2054
4127914.54946,20233002.2054
4131673.64979,20233002.2054
4135432.75012,20233002.2054
4139191.85045,20233002.2054
4142950.95079,20233002.2054
4146710.05112,20233002.2054
4150469.15145,20233002.2054
4154228.25178,20233002.2054
4157987.35212,20233002.2054
4161746.45245,20233002.2054
4165505.55278,20233002.2054
4169264.65311,20233002.2054
4173023.75344,20233002.2054
4176782.85378,20233002.2054
4180541.95411,20233002.2054
4184301.05444,20233002.2054
4188060.15477,20233002.2054
4191819.25511,20233002.2054
4195578.35544,20233002.2054
4199337.45577,20233002.2054
4203096.5561,20233002.2054
4206855.65643,20233002.2054
4210614.75677,20233002.2054
4214373.8571,20233002.2054
4218132.95743,20233002.2054
4221892.05776,20233002.2054
4225651.15809,20233002.2054
4229410.25843,20233002.2054
4233169.35876,20233002.2054
4236928.45909,20233002.2054
4240687.55942,20233002.2054
4244446.65976,20233002.2054
4248205.76009,20233002.2054
4251964.86042,20233002.2054
4255723.96075,20233002.2054
4259483.06108,20233002.2054
4263242.16142,20233002.2054
4267001.26175,20233002.2054
4270760.36208,20233002.2054
4274519.46241,20233002.2054
4278278.56275,20233002.2054
4282037.66308,20233002.2054
4285796.76341,20233002.2054
4289555.86374,20233002.2054
4293314.96407,20233002.2054
4297074.06441,20233002.2054
4300833.16474,20233002.2054
4304592.26507,20233002.2054
4308351.3654,20233002.2054
4312110.46573,20233002.2054
4315869.56607,20233002.2054
4319628.6664,20233002.2054
4323387.76673,20233002.2054
4327146.86706,20233002.2054
4330905.9674,20233002.2054
4334665.06773,20233002.2054
4338424.16806,20233002.2054
4342183.26839,20233002.2054
4345942.36872,20233002.2054
4349701.46906,20233002.2054
4353460.56939,20233002.2054
4357219.66972,20233002.2054
4360978.77005,20233002.2054
4364737.87039,20233002.2054
4368496.97072,20233002.2054
4372256.07105,20233002.2054
4376015.17138,20233002.2054
4379774.27171,20233002.2054
4383533.37205,20233002.2054
3981309.6365,20229243.1051
3985068.73684,20229243.1051
3988827.83717,20229243.1051
3992586.9375,20229243.1051
3996346.03783,20229243.1051
4000105.13816,20229243.1051
4003864.2385,20229243.1051
4007623.33883,20229243.1051
4011382.43916,20229243.1051
4015141.53949,20229243.1051
4018900.63983,20229243.1051
4022659.74016,20229243.1051
4026418.84049,20229243.1051
4030177.94082,20229243.1051
4033937.04115,20229243.1051
4037696.14149,20229243.1051
4041455.24182,20229243.1051
4045214.34215,20229243.1051
4048973.44248,20229243.1051
4052732.54281,20229243.1051
4056491.64315,20229243.1051
4060250.74348,20229243.1051
4064009.84381,20229243.1051
4067768.94414,20229243.1051
4071528.04448,20229243.1051
4075287.14481,20229243.1051
4079046.24514,20229243.1051
4082805.34547,20229243.1051
4086564.4458,20229243.1051
4090323.54614,20229243.1051
4094082.64647,20229243.1051
4097841.7468,20229243.1051
4101600.84713,20229243.1051
4105359.94747,20229243.1051
4109119.0478,20229243.1051
4112878.14813,20229243.1051
4116637.24846,20229243.1051
4120396.34879,20229243.1051
4124155.44913,20229243.1051
4127914.54946,20229243.1051
4131673.64979,20229243.1051
4135432.75012,20229243.1051
4139191.85045,20229243.1051
4142950.95079,20229243.1051
4146710.05112,20229243.1051
4150469.15145,20229243.1051
4154228.25178,20229243.1051
4157987.35212,20229243.1051
4161746.45245,20229243.1051
4165505.55278,20229243.1051
4169264.65311,20229243.1051
4173023.75344,20229243.1051
4176782.85378,20229243.1051
4180541.95411,20229243.1051
4184301.05444,20229243.1051
4188060.15477,20229243.1051
4191819.25511,20229243.1051
4195578.35544,20229243.1051
4199337.45577,20229243.1051
4203096.5561,20229243.1051
4206855.65643,20229243.1051
4210614.75677,20229243.1051
4214373.8571,20229243.1051
4218132.95743,20229243.1051
4221892.05776,20229243.1051
4225651.15809,20229243.1051
4229410.25843,20229243.1051
4233169.35876,20229243.1051
4236928.45909,20229243.1051
4240687.55942,20229243.1051
4244446.65976,20229243.1051
4248205.76009,20229243.1051
4251964.86042,20229243.1051
4255723.96075,20229243.1051
4259483.06108,20229243.1051
4263242.16142,20229243.1051
4267001.26175,20229243.1051
4270760.36208,20229243.1051
4274519.46241,20229243.1051
4278278.56275,20229243.1051
4282037.66308,20229243.1051
4285796.76341,20229243.1051
4289555.86374,20229243.1051
4293314.96407,20229243.1051
4297074.06441,20229243.1051
4300833.16474,20229243.1051
4304592.26507,20229243.1051
4308351.3654,20229243.1051
4312110.46573,20229243.1051
4315869.56607,20229243.1051
4319628.6664,20229243.1051
4323387.76673,20229243.1051
4327146.86706,20229243.1051
4330905.9674,20229243.1051
4334665.06773,20229243.1051
4338424.16806,20229243.1051
4342183.26839,20229243.1051
4345942.36872,20229243.1051
4349701.46906,20229243.1051
4353460.56939,20229243.1051
4357219.66972,20229243.1051
4360978.77005,20229243.1051
4364737.87039,20229243.1051
4368496.97072,20229243.1051
4372256.07105,20229243.1051
4376015.17138,20229243.1051
4379774.27171,20229243.1051
4383533.37205,20229243.1051
3981309.6365,20225484.0047
3985068.73684,20225484.0047
3988827.83717,20225484.0047
3992586.9375,20225484.0047
3996346.03783,20225484.0047
4000105.13816,20225484.0047
4003864.2385,20225484.0047
4007623.33883,20225484.0047
4011382.43916,20225484.0047
4015141.53949,20225484.0047
4018900.63983,20225484.0047
4022659.74016,20225484.0047
4026418.84049,20225484.0047
4030177.94082,20225484.0047
4033937.04115,20225484.0047
4037696.14149,20225484.0047
4041455.24182,20225484.0047
4045214.34215,20225484.0047
4048973.44248,20225484.0047
4052732.54281,20225484.0047
4056491.64315,20225484.0047
4060250.74348,20225484.0047
4064009.84381,20225484.0047
4067768.94414,20225484.0047
4071528.04448,20225484.0047
4075287.14481,20225484.0047
4079046.24514,20225484.0047
4082805.34547,20225484.0047
4086564.4458,20225484.0047
4090323.54614,20225484.0047
4094082.64647,20225484.0047
4097841.7468,20225484.0047
4101600.84713,20225484.0047
4105359.94747,20225484.0047
4109119.0478,20225484.0047
4112878.14813,20225484.0047
4116637.24846,20225484.0047
4120396.34879,20225484.0047
4124155.44913,20225484.0047
4127914.54946,20225484.0047
4131673.64979,20225484.0047
4135432.75012,20225484.0047
4139191.85045,20225484.0047
4142950.95079,20225484.0047
4146710.05112,20225484.0047
4150469.15145,20225484.0047
4154228.25178,20225484.0047
4157987.35212,20225484.0047
4161746.45245,20225484.0047
4165505.55278,20225484.0047
4169264.65311,20225484.0047
4173023.75344,20225484.0047
4176782.85378,20225484.0047
4180541.95411,20225484.0047
4184301.05444,20225484.0047
4188060.15477,20225484.0047
4191819.25511,20225484.0047
4195578.35544,20225484.0047
4199337.45577,20225484.0047
4203096.5561,20225484.0047
4206855.65643,20225484.0047
4210614.75677,20225484.0047
4214373.8571,20225484.0047
4218132.95743,20225484.0047
4221892.05776,20225484.0047
4225651.15809,20225484.0047
4229410.25843,20225484.0047
4233169.35876,20225484.0047
4236928.45909,20225484.0047
4240687.55942,20225484.0047
4244446.65976,20225484.0047
4248205.76009,20225484.0047
4251964.86042,20225484.0047
4255723.96075,20225484.0047
4259483.06108,20225484.0047
4263242.16142,20225484.0047
4267001.26175,20225484.0047
4270760.36208,20225484.0047
4274519.46241,20225484.0047
4278278.56275,20225484.0047
4282037.66308,20225484.0047
4285796.76341,20225484.0047
4289555.86374,20225484.0047
4293314.96407,20225484.0047
4297074.06441,20225484.0047
4300833.16474,20225484.0047
4304592.26507,20225484.0047
4308351.3654,20225484.0047
4312110.46573,20225484.0047
4315869.56607,20225484.0047
4319628.6664,20225484.0047
4323387.76673,20225484.0047
4327146.86706,20225484.0047
4330905.9674,20225484.0047
4334665.06773,20225484.0047
4338424.16806,20225484.0047
4342183.26839,20225484.0047
4345942.36872,20225484.0047
4349701.46906,20225484.0047
4353460.56939,20225484.0047
4357219.66972,20225484.0047
4360978.77005,20225484.0047
4364737.87039,20225484.0047
4368496.97072,20225484.0047
4372256.07105,20225484.0047
4376015.17138,20225484.0047
4379774.27171,20225484.0047
4383533.37205,20225484.0047
4387292.47238,20225484.0047
3981309.6365,20221724.9044
3985068.73684,20221724.9044
3988827.83717,20221724.9044
3992586.9375,20221724.9044
3996346.03783,20221724.9044
4000105.13816,20221724.9044
4003864.2385,20221724.9044
4007623.33883,20221724.9044
4011382.43916,20221724.9044
4015141.53949,20221724.9044
4018900.63983,20221724.9044
4022659.74016,20221724.9044
4026418.84049,20221724.9044
4030177.94082,20221724.9044
4033937.04115,20221724.9044
4037696.14149,20221724.9044
4041455.24182,20221724.9044
4045214.34215,20221724.9044
4048973.44248,20221724.9044
4052732.54281,20221724.9044
4056491.64315,20221724.9044
4060250.74348,20221724.9044
4064009.84381,20221724.9044
4067768.94414,20221724.9044
4071528.04448,20221724.9044
4075287.14481,20221724.9044
4079046.24514,20221724.9044
4082805.34547,20221724.9044
4086564.4458,20221724.9044
4090323.54614,20221724.9044
4094082.64647,20221724.9044
4097841.7468,20221724.9044
4101600.84713,20221724.9044
4105359.94747,20221724.9044
4109119.0478,20221724.9044
4112878.14813,20221724.9044
4116637.24846,20221724.9044
4120396.34879,20221724.9044
4124155.44913,20221724.9044
4127914.54946,20221724.9044
4131673.64979,20221724.9044
4135432.75012,20221724.9044
4139191.85045,20221724.9044
4142950.95079,20221724.9044
4146710.05112,20221724.9044
4150469.15145,20221724.9044
4154228.25178,20221724.9044
4157987.35212,20221724.9044
4161746.45245,20221724.9044
4165505.55278,20221724.9044
4169264.65311,20221724.9044
4173023.75344,20221724.9044
4176782.85378,20221724.9044
4180541.95411,20221724.9044
4184301.05444,20221724.9044
4188060.15477,20221724.9044
4191819.25511,20221724.9044
4195578.35544,20221724.9044
4199337.45577,20221724.9044
4203096.5561,20221724.9044
4206855.65643,20221724.9044
4210614.75677,20221724.9044
4214373.8571,20221724.9044
4218132.95743,20221724.9044
